method,seed,num_atoms,formula,elements,num_elements,min_distance,nearest_neighbor_p05,nearest_neighbor_median,nearest_neighbor_mean,pairs_lt_1A,pairs_lt_1p5A,pairs_lt_2A,mean_neighbors_lt_3A,relaxed_min_distance,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_length_min,cell_length_max,cell_length_aspect_ratio,cell_volume,cell_volume_per_atom,cell_determinant,cell_condition_number,relaxation_volume_change_fraction,initial_atomic_force_mean,initial_max_force,e_hull,stable,nus,novel,unique,rmsd,atomic_force_mean,relaxation_steps,severe
FT0,83169,9,As3Mn6,As;Mn,2,2.328926418280058,2.328926418280058,2.4153073880222196,2.4170281687574318,0,0,0,6.444444444444445,2.3566945640114736,3.54706062986537,5.926270637331874,5.941905975341797,91.1666465700734,89.95034020082514,89.06031870999504,3.54706062986537,5.941905975341797,1.675163352245074,124.86108600935293,13.873454001039214,124.86108600935293,1.6904494701864625,0.0038814124066389485,0.19374458268996866,0.3903060230156344,0.18338510879946313,False,False,True,True,0.048604240777657674,0.19374458268996866,32,False
FT0,83170,4,Eu2GeHg,Eu;Ge;Hg,3,3.3607277381768244,3.3607277381768244,3.3613822959459014,3.3613822959459014,0,0,0,0.0,3.313799444587995,5.496369306541651,5.529321254431097,5.531148433685303,59.73182870655217,60.03419641264637,59.74574319898127,5.496369306541651,5.531148433685303,1.006327654712404,118.42222438522789,29.605556096306973,118.42222438522789,2.012826547136907,-0.05058317878333263,0.009554543586999911,0.016091220764364027,0.03566889709838961,True,False,False,False,0.0006722704966449804,0.009554543586999911,14,False
FT0,83171,12,As4Mn8,As;Mn,2,2.3572691201536133,2.3572691201536133,2.366084118102524,2.4303114780014385,0,0,0,6.333333333333333,2.3685645777083524,3.5768074635824916,6.2431034970178905,7.350133895874023,90.20276349919845,89.36586046088414,89.34722085224637,3.5768074635824916,7.350133895874023,2.0549425628049347,164.10947016786167,13.675789180655139,164.10947016786167,2.0553794933744762,-0.0038005225546249343,0.2083562557035116,0.2896023230529503,0.023265310351113122,True,False,False,True,0.056955240395766514,0.2083562557035116,48,False
FT0,83172,8,C2Mn6,C;Mn,2,1.9289357252134045,1.9289357252134045,1.9354911068693221,1.936458669020343,0,0,10,6.5,1.888746540790303,3.896204650888659,4.644998965304122,6.015685558319092,59.32285686137643,70.3421647072053,63.70831976733134,3.896204650888659,6.015685558319092,1.543986031880285,83.0836047542022,10.385450594275275,83.0836047542022,2.252271194610256,-0.06621361932710629,0.24663119867220634,0.481541335732349,0.16905202882833592,False,False,True,False,0.002225622679734825,0.24663119867220634,32,False
FT0,83173,8,C3Mn5,C;Mn,2,1.8030212423673977,1.8030212423673977,1.8504189785859437,1.8505114454619387,0,0,13,6.75,1.8275391728737844,5.00977605515391,4.733306858741631,5.041606426239014,117.1838899456367,118.26658434515362,89.55032108061377,4.733306858741631,5.041606426239014,1.0651340757525585,90.28658282991651,11.285822853739564,90.28658282991651,2.198464629949851,0.00310152255611708,0.5820142031002413,1.0741542735435072,0.4148601926751443,False,False,True,True,0.11885736797359894,0.5820142031002413,53,True
FT0,83174,16,C4Mn12,C;Mn,2,1.851559296942499,1.851559296942499,1.9314818035577164,1.9395330907744963,0,0,12,10.25,1.8631070018944542,4.372545204193894,6.184207565187986,6.230082035064697,79.10222482663993,95.58504144295337,74.03931850232351,4.372545204193894,6.230082035064697,1.4248182109333394,157.0491105365664,9.8155694085354,157.0491105365664,1.7284822328189666,-0.0181230221108804,0.4681868959901905,1.0696839582089488,0.13685503023214451,False,False,True,True,0.057323567401131655,0.4681868959901905,71,True
FT0,83175,11,As4Mn7,As;Mn,2,2.416707045251223,2.416707045251223,2.4249936042248965,2.435049104280898,0,0,0,5.636363636363637,2.3821533277997706,3.0063641260225524,7.698738861970052,6.981668472290039,88.48960174339236,76.79241132119392,77.94839334711432,3.0063641260225524,7.698738861970052,2.560813839990685,153.81189744565978,13.982899767787252,153.81189744565978,2.73163705205312,0.007029031152626889,0.2552490243145109,0.3903526117698716,0.22542468035474617,False,False,True,True,0.08129782560685885,0.2552490243145109,47,False
FT0,83176,11,C3Mn8,C;Mn,2,1.8799795839151288,1.8799795839151288,1.9244558878944498,1.9161660300424268,0,0,18,8.545454545454545,1.9162514149778995,5.121668351315749,5.10767745922129,5.3960957527160645,105.1242810187221,105.96317135538091,115.94592065607748,5.10767745922129,5.3960957527160645,1.056467601135242,109.53146601198453,9.957406001089502,109.53146601198453,2.020660551342209,-0.002303407712742827,0.22996914075204494,0.5487833055999587,0.1230009238863321,False,False,True,True,0.026273786310675604,0.22996914075204494,28,False
FT0,83177,5,As2EuFe2,As;Eu;Fe,3,2.311518512316861,2.311518512316861,2.3221449248539434,2.49951215866392,0,0,0,2.0,2.31236784611744,4.0212526511051045,4.0098228744261535,6.267495155334473,108.07878180983977,107.40962106665172,90.13448901963957,4.0098228744261535,6.267495155334473,1.5630354136855522,91.16378572498536,18.232757144997073,91.16378572498536,1.9212649912759237,-0.06388091220201947,0.17431293747724985,0.293901040239887,0.007521982671867988,True,False,False,True,0.022541839693851158,0.17431293747724985,29,False
FT0,83178,6,C2Mn4,C;Mn,2,1.9880796343908096,1.9880796343908096,2.0024740007787645,2.003162701593557,0,0,1,4.666666666666667,1.9382257578828719,2.7073821162039664,4.977664747921214,4.483020305633545,89.91465245484875,107.60476101431345,89.73920539413524,2.7073821162039664,4.977664747921214,1.8385527178189467,57.5847883019062,9.597464716984367,57.5847883019062,1.9754211069924188,-0.05658747617060194,0.1132395087218759,0.21534072759860037,0.11893170133265407,False,False,False,True,0.03446315762740774,0.1132395087218759,32,False
FT0,83179,5,As2EuMn2,As;Eu;Mn,3,2.400485146229333,2.400485146229333,2.401911234510225,2.5538619747344864,0,0,0,2.0,2.4083355587306117,3.9482310656783888,3.9137531435723907,6.537783145904541,107.22750107048256,107.95978707200062,89.64013987629166,3.9137531435723907,6.537783145904541,1.6704638504453533,91.38741997613218,18.277483995226437,91.38741997613218,1.9993024801961354,0.0062942833183583,0.08484951747744066,0.1495847612851122,0.009023820533203164,True,False,False,False,0.015505606889898684,0.08484951747744066,22,False
FT0,83180,12,CMn9Pt2,C;Mn;Pt,3,1.9469060650597036,1.9469060650597036,2.1332832581327654,2.1895107945426084,0,0,2,9.833333333333334,1.9096772878487487,6.199977867575176,5.9112631334424925,6.487396240234375,112.07789126400681,121.07693343090268,107.2686075892705,5.9112631334424925,6.487396240234375,1.0974636205132633,148.28432313989012,12.357026928324176,148.28432313989012,2.822388950240988,-0.032134150461533915,0.49295526309476045,0.7203164745444967,0.2754425507228415,False,False,True,True,0.27183420279540244,0.49295526309476045,123,False
FT0,83181,14,As4Mn10,As;Mn,2,2.2669290907968795,2.2669290907968795,2.4108379957739547,2.397107738627686,0,0,0,6.428571428571429,2.2822079620265807,3.501334988121567,6.794611110516907,8.020642280578613,98.97334090105636,90.50496521070036,105.62998897952797,3.501334988121567,8.020642280578613,2.2907383348891193,181.24844054195194,12.946317181567995,181.24844054195194,2.4790920975428183,0.02788329501515514,0.2999021719019655,0.5079625365726311,0.17520169166794997,False,False,True,True,0.18680642616369475,0.2999021719019655,157,False
FT0,83182,12,C4Mn8,C;Mn,2,1.8681649448784579,1.8681649448784579,1.8782255797139396,1.881479749605184,0,0,24,9.0,1.942648766654529,5.318815510279186,5.289302482615227,5.422183513641357,106.79324402024346,106.8153072110985,116.66352145063676,5.289302482615227,5.422183513641357,1.025122600090065,113.78890949781798,9.482409124818165,113.78890949781798,2.1525271576206477,0.04716875564095391,0.399048029144639,0.5972180254323854,0.049100488970999834,True,False,False,False,0.07024418035779811,0.399048029144639,40,False
FT0,83183,16,C4Mn12,C;Mn,2,1.9822402811735258,1.9822402811735258,1.9991576588454283,2.0023100136946796,0,0,8,10.25,1.9654322232540058,4.462553094542217,5.070898056362891,6.708630561828613,89.31861602281354,90.05394051013236,89.5598856068103,4.462553094542217,6.708630561828613,1.5033166933147282,151.79532496029208,9.487207810018255,151.79532496029208,1.5036576773214898,-0.029101991226041,0.22402768245724977,0.32664638427196174,0.03841581361837498,True,False,False,True,0.0344172340082573,0.22402768245724977,70,False
FT0,83184,10,C2Fe2Mn6,C;Fe;Mn,3,1.8468878956881853,1.8468878956881853,1.9214464180067723,1.9616003547790384,0,0,10,7.8,1.8851609460679355,4.274010668613121,4.967404124577794,6.981828689575195,114.99363657539924,120.08616110138715,98.64890827444273,4.274010668613121,6.981828689575195,1.6335543429611368,103.10822739642883,10.310822739642884,103.10822739642883,2.889688626655383,-0.0008720328748669874,0.3375598281802847,0.5333485293952744,0.20986109943766884,False,False,True,True,0.06954445576217316,0.3375598281802847,46,False
FT0,83185,2,AuGd,Au;Gd,2,2.874291042335598,2.874291042335598,2.874291042335598,2.874291042335598,0,0,0,1.0,3.127875868368505,3.661065008017185,4.805955453679692,3.7079172134399414,93.75465303990116,95.28522333067548,131.23268507028027,3.661065008017185,4.805955453679692,1.3127205999225275,48.15605440063107,24.078027200315535,48.15605440063107,2.4020778146020367,0.010345339274601349,0.316917109064358,0.3169171125006673,-0.00818620327392594,True,False,False,True,1.5159046001250451,0.316917109064358,31,True
FT0,83186,18,C5Mn12Pt,C;Mn;Pt,3,1.8952813577151122,1.8952813577151122,1.918279031210449,1.9595522533813303,0,0,30,13.11111111111111,1.9039936774656832,6.060108534812865,6.133620214714005,6.104058265686035,107.93614057842314,106.64453179994068,107.66071760068408,6.060108534812865,6.133620214714005,1.0121304229914112,186.76224671427522,10.37568037301529,186.76224671427522,1.8140643052236218,-0.021039404204487726,0.3816062353605113,0.644481193901941,0.15501923811830132,False,False,True,True,0.040768964265268645,0.3816062353605113,55,False
FT0,83187,15,Mn14V,Mn;V,2,2.2886611303747855,2.2886611303747855,2.361116267677212,2.352250765209401,0,0,0,9.866666666666667,2.387394219811488,4.32435505290152,5.885003910108792,7.575822830200195,90.10498933944996,65.85500945385618,72.31517394632046,4.32435505290152,7.575822830200195,1.7518965805356412,165.8425078114894,11.056167187432628,165.8425078114894,2.2620649614702724,0.010347048266532193,0.25416122934714364,0.5276992523758234,0.1036343889519582,False,False,True,True,1.1318571206904426,0.25416122934714364,326,True
FT0,83188,4,EuHg2Zn,Eu;Hg;Zn,3,3.137264238387664,3.137264238387664,3.14110253149021,3.1416587121878043,0,0,0,0.0,3.1589538598997864,5.153009462448157,5.129726767678924,5.16196346282959,60.53549442797345,60.40600883214277,60.086062440262076,5.129726767678924,5.16196346282959,1.0062842908814913,97.22846609469752,24.30711652367438,97.22846609469752,1.9949133124176277,0.007461462652723038,0.033984676606197965,0.06373726723351182,0.0894611230178266,True,False,False,True,0.0021263528135424233,0.033984676606197965,7,False
FT0,83189,12,C4Mn8,C;Mn,2,1.923253225839771,1.923253225839771,1.932009583940571,1.9316898822273645,0,0,22,9.0,1.9300387807890353,4.694709311333315,4.632583583261748,6.308654308319092,111.80427383042363,111.50145860721967,89.89370416551264,4.632583583261748,6.308654308319092,1.3618004284074336,117.08270507411531,9.75689208950961,117.08270507411531,1.9341104422706927,-0.0073971905633302614,0.2512897090953599,0.3708816236639924,0.12978896553349983,False,False,True,False,0.045540192320730886,0.2512897090953599,40,False
FT0,83190,5,AsEu2PSn,As;Eu;P;Sn,4,2.461665160633872,2.461665160633872,2.776684069789379,2.8376934216222445,0,0,0,1.2,2.502363445686596,4.947836290559737,5.5621425954201325,5.566215515136719,89.31424467429231,89.6088717031031,89.6148413011947,4.947836290559737,5.566215515136719,1.1249797261394487,153.1675106199959,30.633502123999182,153.1675106199959,1.131707750214216,0.008449387921000157,0.07944106527947133,0.1776591345418504,0.5158079837792906,False,False,True,True,0.004786890698722941,0.07944106527947133,13,False
FT0,83191,9,C5Mn4,C;Mn,2,1.4927543039902356,1.4927543039902356,1.8497775465645347,1.7496095398041633,0,1,5,6.222222222222222,1.4065909995441637,2.9971199046188217,5.298160012852789,5.353510856628418,102.01959860912163,90.02290413020829,89.30124005772325,2.9971199046188217,5.353510856628418,1.7862184453742387,83.13948495843064,9.237720550936737,83.13948495843064,1.9537451885879238,-0.08509370787633913,0.8307320773691528,1.4640335548374608,0.34252558902428554,False,False,True,True,0.07647343957019515,0.8307320773691528,51,True
FT0,83192,4,HEuPtSn,Eu;H;Pt;Sn,4,1.8906000910193685,1.8906000910193685,2.3119049006914834,2.3127898451071203,0,0,1,1.5,1.8562834698386501,3.7880430735825823,4.74388842515922,4.731072425842285,119.7301424346185,89.89395015505784,90.10119858261855,3.7880430735825823,4.74388842515922,1.2523322288076932,73.82665676798848,18.45666419199712,73.82665676798848,1.7226848047866103,0.009711379972449405,0.012986985026515198,0.02042915033618383,0.0580191917529298,True,True,True,True,0.0013146533116139194,0.012986985026515198,14,False
FT0,83193,6,Mn4Pt2,Mn;Pt,2,2.572074419316577,2.572074419316577,2.5809386852984098,2.585257989029487,0,0,0,4.0,2.7157144150232164,3.111861469655993,3.089512501069798,8.694279670715332,90.55759863179436,90.46237901021266,90.88221017686591,3.089512501069798,8.694279670715332,2.814126716659921,83.57128715241083,13.928547858735138,83.57128715241083,2.8283996969475202,0.060336053545289384,0.1807220018821175,0.27657935420954854,0.1787594991108783,False,False,True,True,0.020398312033557728,0.1807220018821175,70,False
FT0,83194,12,C5Fe2Mn5,C;Fe;Mn,3,1.8614424872369735,1.8614424872369735,1.908031275128591,1.9169434531636478,0,0,17,7.333333333333333,1.8747023063013604,2.727756005084266,6.089029170803479,7.110419750213623,71.18307644272451,80.90193776062469,79.01473520060149,2.727756005084266,7.110419750213623,2.6066919977301883,109.14400082301326,9.095333401917772,109.14400082301326,2.9117755722507606,0.026253285353409737,0.6154812690275294,1.0689265757287112,0.21435799174924952,False,False,True,True,0.061752459547942715,0.6154812690275294,56,True
FT0,83195,4,H2EuRh,Eu;H;Rh,3,1.8251974142916572,1.8251974142916572,1.830000222817041,2.029405460454651,0,0,2,2.5,1.8321682822672654,3.8170495699489453,3.654115698603615,3.6754207611083984,89.91443389142214,89.77698317178414,90.24808863978654,3.654115698603615,3.8170495699489453,1.044589138599961,51.2636236548457,12.815905913711426,51.2636236548457,1.0450360050175678,0.004858928764283673,0.016826657464061853,0.029641066047674466,0.059202521113284945,True,True,True,True,0.002357330425109562,0.016826657464061853,7,False
FT0,83196,18,C7Mn11,C;Mn,2,1.9018537905356263,1.9018537905356263,1.9594782766079835,1.9579371768217737,0,0,15,7.888888888888889,1.8834447660018565,2.832482622298485,6.545941324579614,9.097345352172852,85.33222362671522,89.181172104375,90.42704643076479,2.832482622298485,9.097345352172852,3.2117921150000193,168.09339419024533,9.338521899458074,168.09339419024533,3.2235750865932085,-0.009625917105737809,0.36208884801491714,1.0499960047577037,0.1435333372502452,False,False,True,True,0.10440175677603422,0.36208884801491714,230,True
FT0,83197,12,C4Mn8,C;Mn,2,1.8689695343101427,1.8689695343101427,1.909531259455485,1.912515604700643,0,0,22,9.166666666666666,1.9008012326493164,5.220156180043807,4.834364970396117,5.503493309020996,90.21010595852967,105.52932563946588,117.71985486162838,4.834364970396117,5.503493309020996,1.1384108032228382,117.11302750704388,9.759418958920323,117.11302750704388,1.8491083567321724,0.02406001329292616,0.42755536881068407,0.7714596313372045,0.10462022875778487,False,False,True,False,0.04717740532364257,0.42755536881068407,42,False
FT0,83198,20,C7Mn13,C;Mn,2,1.856727924364114,1.856727924364114,1.9156860704155978,1.9075489883378172,0,0,41,14.1,1.9168709490055411,6.2094282492683455,6.104586523299272,6.114593982696533,106.04400015850493,107.78224950459217,108.4470521593374,6.104586523299272,6.2094282492683455,1.0171742550570666,190.68081085914608,9.534040542957303,190.68081085914608,1.8259559418560867,0.04296756126081432,0.3870937251532436,0.8343181148520138,0.16519769015480534,False,False,True,True,0.044641717820775396,0.3870937251532436,49,False
FT0,83199,8,As4Mn4,As;Mn,2,2.3672765471087875,2.3672765471087875,2.3678388369742915,2.3681143307653985,0,0,0,5.5,2.3779226433469542,3.429310023890411,5.557368613481794,6.124317646026611,89.94853019571346,90.26319017328427,89.61559263891344,3.429310023890411,6.124317646026611,1.7858745938283016,116.7129689537443,14.589121119218037,116.7129689537443,1.7859789309556704,-0.0044908685201396495,0.16403670094165007,0.2816718073676787,0.029519553806152565,True,False,False,False,0.015583289407943552,0.16403670094165007,15,False
FT0,83200,4,MnRh2Zn,Mn;Rh;Zn,3,2.589236720283659,2.589236720283659,2.5899465782272815,2.5899465782272815,0,0,0,3.0,2.617843324865981,3.0502794754645692,4.207135416202863,4.201131820678711,90.05756050789144,90.16083296477476,90.08128175203859,3.0502794754645692,4.207135416202863,1.3792622774547898,53.91257351110858,13.478143377777146,53.91257351110858,1.3794958749714916,0.02679593298944457,0.026760742769533382,0.034563249200915705,0.0025867382080075885,True,False,False,True,0.0015797106492159891,0.026760742769533382,19,False
